ID,Idioma,Nombre_Idioma,Texto,Split,Tokens,Caracteres,Palabras,Tokens_por_palabra,Tokens_por_caracter,Tokens_English,IDTL
285,spa_Latn,Español,Tanto Letonia como Eslovaquia han demorado el procedimiento de unión al ACTA.,dev,22,77,12,1.8333333333333333,0.2857142857142857,14,1.5714285714285714
286,spa_Latn,Español,El movimiento Liberación Animal y la Real Sociedad para la Prevención de la Crueldad contra los Animales (RSPCA) nuevamente reclaman la instalación obligatoria de cámaras de videovigilancia en todos los mataderos de Australia.,dev,57,226,33,1.7272727272727273,0.252212389380531,37,1.5405405405405406
287,spa_Latn,Español,"David, O'Shannessy, jefe de inspección de la RSPCA Nueva Gales del Sur, afirmó a ABC que en Australia debería ser algo normal someter a vigilancia e inspecciones a los mataderos.",dev,53,178,30,1.7666666666666666,0.29775280898876405,31,1.7096774193548387
288,spa_Latn,Español,"«Al instalar un circuito cerrado de televisión, de seguro se estará enviando un mensaje contundente a aquellos que trabajan con animales de que su bienestar es de prioridad capital».",dev,45,182,29,1.5517241379310345,0.24725274725274726,23,1.9565217391304348
289,spa_Latn,Español,El mapa internacional de terremotos del Servicio Geológico de EE. UU. no exhibió movimientos sísmicos en Islandia la semana previa.,dev,35,131,20,1.75,0.26717557251908397,18,1.9444444444444444
290,spa_Latn,Español,Tampoco la Oficina Meteorológica de Islandia reportó actividad sísmica en Hekla durante las pasadas 48 horas.,dev,30,109,16,1.875,0.27522935779816515,23,1.3043478260869565
291,spa_Latn,Español,"Los movimientos sísmicos de gran magnitud que causaron el cambio de fase ocurrieron el 10 de marzo, en el sector noreste de la caldera que se encuentra en la cima de este volcán.",dev,49,178,33,1.4848484848484849,0.2752808988764045,28,1.75
292,spa_Latn,Español,Se registraron nubes oscuras en la base de la montaña que no guardan relación con actividad volcánica alguna.,dev,28,109,18,1.5555555555555556,0.25688073394495414,16,1.75
293,spa_Latn,Español,Las nubes constituían una posible causal de confusión sobre si realmente había tenido lugar una erupción.,dev,24,105,16,1.5,0.22857142857142856,17,1.411764705882353
294,spa_Latn,Español,"Cuando se produjo la avería, el Luno llevaba 120-160 metros cúbicos de combustible a bordo y los vientos fuertes y las olas lo arrastraron contra el espigón.",dev,49,157,27,1.8148148148148149,0.31210191082802546,29,1.6896551724137931
295,spa_Latn,Español,"Los helicópteros rescataron a los doce miembros de la tripulación, y la única lesión fue una fractura de nariz.",dev,34,111,19,1.7894736842105263,0.3063063063063063,17,2.0
296,spa_Latn,Español,"El barco de 100 metros se dirigía a recoger su carga habitual de fertilizantes y, en un comienzo, había preocupación entre los funcionarios de que alguna carga pudiera derramarse.",dev,46,179,29,1.5862068965517242,0.2569832402234637,28,1.6428571428571428
297,spa_Latn,Español,Ambas cámaras aprobaron la enmienda propuesta en 2011.,dev,19,54,8,2.375,0.35185185185185186,12,1.5833333333333333
298,spa_Latn,Español,"Durante esta cesión parlamentaria se introdujo una modificación cuando la cámara de representantes eliminó la segunda oración y, posteriormente, el lunes, el senado lo aprobó con una redacción similar.",dev,49,201,29,1.6896551724137931,0.24378109452736318,32,1.53125
299,spa_Latn,Español,"Existe la posibilidad de que la eliminación de la segunda oración, que propone vetar las uniones civiles entre individuos del mismo sexo, les abra el paso en el futuro.",dev,42,168,29,1.4482758620689655,0.25,28,1.5
300,spa_Latn,Español,"Después del proceso, HJR-3 será examinado una vez más para permanecer en el proceso durante la próxima legislatura, en 2015 o 2016.",dev,37,131,22,1.6818181818181819,0.2824427480916031,31,1.1935483870967742
301,spa_Latn,Español,"Los logros de Vautier, sin contar su papel de director, incluyen una huelga de hambre en 1973 para luchar contra lo que él entendía como censura política.",dev,43,154,27,1.5925925925925926,0.2792207792207792,24,1.7916666666666667
302,spa_Latn,Español,"La ley francesa fue modificada. Se inició como activista a la edad de 15 años, al integrarse a la Resistencia francesa durante la Segunda Guerra Mundial.",dev,42,153,26,1.6153846153846154,0.27450980392156865,24,1.75
303,spa_Latn,Español,Escribió un libro autobiográfico en 1998.,dev,14,41,6,2.3333333333333335,0.34146341463414637,10,1.4
304,spa_Latn,Español,"En la década de 1960, volvió a Argelia, que logró su independencia recientemente, para dar clases de dirección cinematográfica.",dev,35,127,19,1.8421052631578947,0.2755905511811024,18,1.9444444444444444
305,spa_Latn,Español,"El yudoca oriundo de Japón, Hitoshi Saito, portador de dos medallas olímpicas de oro, falleció a los 54 años.",dev,39,109,19,2.0526315789473686,0.3577981651376147,25,1.56
306,spa_Latn,Español,Se comunicó que la causa del deceso fue cáncer de conductos biliares intrahepáticos.,dev,25,84,13,1.9230769230769231,0.2976190476190476,15,1.6666666666666667
307,spa_Latn,Español,"Su deceso ocurrió el martes, en Osaka.",dev,12,38,7,1.7142857142857142,0.3157894736842105,7,1.7142857142857142
308,spa_Latn,Español,"A la fecha de su deceso, aparte de haber sido medallista olímpico y mundial, Saito era director del comité de entrenamiento de la Federación de Judo japonesa.",dev,45,158,27,1.6666666666666667,0.2848101265822785,30,1.5
309,spa_Latn,Español,"No menos de 100 invitados habían concurrido a la fiesta con el fin de celebrar el primer aniversario de la pareja, cuya boda había tenido lugar un año atrás.",dev,44,157,29,1.5172413793103448,0.2802547770700637,27,1.6296296296296295
310,spa_Latn,Español,Las autoridades informaron que se programó un evento formal de aniversario para otra fecha posterior.,dev,21,101,15,1.4,0.2079207920792079,14,1.5
311,spa_Latn,Español,La pareja había contraído matrimonio en Texas un año atrás y vino a Búfalo para festejar con sus amigos y familiares.,dev,33,117,21,1.5714285714285714,0.28205128205128205,20,1.65
312,spa_Latn,Español,"El cónyuge, de 30 años y oriundo de Búfalo, fue uno de los cuatro fallecidos en la balacera, pero su esposa no sufrió lesiones.",dev,43,127,24,1.7916666666666667,0.33858267716535434,30,1.4333333333333333
313,spa_Latn,Español,"Karno es un reconocido, aunque controvertido profesor de inglés que enseñó en Modern Education y en King's Glory y que aseguró haber tenido 9000 estudiantes en el pico de su carrera.",dev,49,182,31,1.5806451612903225,0.2692307692307692,36,1.3611111111111112
314,spa_Latn,Español,"En las notas utilizaba palabras que algunos padres creían que eran groseras y, de acuerdo a los informes, utilizó además malas palabras durante la clase.",dev,37,153,25,1.48,0.24183006535947713,21,1.7619047619047619
315,spa_Latn,Español,Modern Education lo acusó de publicar grandes anuncios publicitarios en los autobuses sin ser autorizado y de mentir al decir que era el instructor principal de inglés.,dev,38,168,27,1.4074074074074074,0.2261904761904762,25,1.52
316,spa_Latn,Español,"También se lo acusó en el pasado de violar derechos de autor, pero no se levantaron cargos en su contra.",dev,30,104,20,1.5,0.28846153846153844,15,2.0
317,spa_Latn,Español,"Un ex estudiante relató que el hombre «utilizaba lenguaje lunfardo en las clases, enseñaba habilidades para usar durante las citas en notas y actuaba como si fuera un amigo de los alumnos».",dev,47,189,32,1.46875,0.24867724867724866,27,1.7407407407407407
318,spa_Latn,Español,"En las últimas tres décadas, China ha desarrollado una economía de mercado, aun cuando, oficialmente, continúa teniendo un régimen comunista.",dev,34,141,20,1.7,0.24113475177304963,20,1.7
319,spa_Latn,Español,Bajo el mando de Deng Xiaoping se introdujeron las primeras reformas económicas.,dev,21,80,12,1.75,0.2625,14,1.5
320,spa_Latn,Español,"A partir de allí, el volumen económico de China ha crecido 90 veces más.",dev,21,72,14,1.5,0.2916666666666667,14,1.5
321,spa_Latn,Español,"La exportación de automóviles de China superó, por primera vez, a la de Alemania y sobrepasó a EE. UU. como el mercado más importante de esta industria.",dev,43,152,27,1.5925925925925926,0.28289473684210525,26,1.6538461538461537
322,spa_Latn,Español,"En veinte años, el PIB de China podría ser más alto que el de los Estados Unidos.",dev,21,81,17,1.2352941176470589,0.25925925925925924,14,1.5
323,spa_Latn,Español,"Dentro de la temporada de huracanes del Atlántico de 2010, Danielle es la cuarta tormenta tropical en ser nombrada y se originó en la parte oriental de dicho océano.",dev,47,165,29,1.6206896551724137,0.28484848484848485,25,1.88
324,spa_Latn,Español,"La tormenta, localizada a cerca de 3000 millas de Miami, Florida, presenta vientos que alcanzan una velocidad máxima constante de 40 mph (64 km/h).",dev,40,147,24,1.6666666666666667,0.272108843537415,28,1.4285714285714286
325,spa_Latn,Español,Los expertos del Centro Nacional de Huracanes prevén que Danielle se intensificará y desencadenará un en huracán el día miércoles.,dev,34,130,20,1.7,0.26153846153846155,17,2.0
326,spa_Latn,Español,"Debido a que la tormenta está lejos de llegar al suelo, aún se dificulta analizar el potencial impacto que tendrá en los Estados Unidos o en el Caribe.",dev,41,151,28,1.4642857142857142,0.271523178807947,23,1.7826086956521738
327,spa_Latn,Español,"Bobek, oriundo de Zagreb, capital de Croacia, ganó popularidad cuando se unió al Partizan de Belgrado.",dev,31,102,16,1.9375,0.30392156862745096,22,1.4090909090909092
328,spa_Latn,Español,En 1945 se les unió y permaneció allí hasta 1958.,dev,19,49,10,1.9,0.3877551020408163,14,1.3571428571428572
329,spa_Latn,Español,"En su paso por el club, convirtió 403 goles en 468 partidos.",dev,20,60,12,1.6666666666666667,0.3333333333333333,17,1.1764705882352942
330,spa_Latn,Español,Ningún otro jugador ha hecho más apariciones o anotado más goles en favor del club que Bobek.,dev,25,93,17,1.4705882352941178,0.26881720430107525,19,1.3157894736842106
331,spa_Latn,Español,Fue elegido como el mejor futbolista de la historia del Partizan en 1995.,dev,22,73,13,1.6923076923076923,0.3013698630136986,17,1.2941176470588236
332,spa_Latn,Español,Se dio inicio a las celebraciones con un espectáculo especial en manos del globalmente famoso Cirque du Soleil.,dev,26,111,18,1.4444444444444444,0.23423423423423423,19,1.368421052631579
333,spa_Latn,Español,"Luego se presentó la Orquesta Sinfónica del Estado de Estambul, un grupo de Janissary y Fatih Erkoç y Müslüm Gürses, ambos cantantes.",dev,43,133,22,1.9545454545454546,0.3233082706766917,32,1.34375
334,spa_Latn,Español,"Más tarde, Whirling Derviches hizo su aparición en el escenario.",dev,19,64,10,1.9,0.296875,11,1.7272727272727273
335,spa_Latn,Español,"La diva turca Sezen Aksu cantó con Alessandro Safina, un tenor italiano, y con la cantante griega Haris Alexiou.",dev,35,112,19,1.8421052631578947,0.3125,27,1.2962962962962963
336,spa_Latn,Español,"Para terminar, el grupo de danza turco Anatolia interpretó «Troya».",dev,20,67,10,2.0,0.29850746268656714,17,1.1764705882352942
337,spa_Latn,Español,"Peter Lenz, un corredor de motocicletas de 13 años, falleció luego de participar en un accidente en el autódromo de Indianápolis.",dev,41,129,21,1.9523809523809523,0.3178294573643411,26,1.5769230769230769
338,spa_Latn,Español,"Durante su vuelta de estrada en calor, Lenz cayó de su bicicleta y fue luego arrollado por su compañero, Xavier Zayat.",dev,37,118,21,1.7619047619047619,0.3135593220338983,26,1.4230769230769231
339,spa_Latn,Español,"Recibió atención médica inmediata en la pista y fue trasladado a un hospital local, donde falleció más tarde.",dev,30,109,18,1.6666666666666667,0.27522935779816515,22,1.3636363636363635
340,spa_Latn,Español,Zayat no resultó herido en el accidente.,dev,13,40,7,1.8571428571428572,0.325,10,1.3
341,spa_Latn,Español,"Zapatero continuó diciendo, a propósito de la situación financiera a nivel mundial, que «el sistema financiero es un componente de la economía, que tiene una importancia meridiana.",dev,44,180,27,1.6296296296296295,0.24444444444444444,28,1.5714285714285714
342,spa_Latn,Español,"Estamos viviendo una crisis económica desde hace un año, y los dos últimos meses han sido los peores. Considero que, actualmente, los mercados financieros han iniciado su recuperación».",dev,43,185,28,1.5357142857142858,0.23243243243243245,33,1.303030303030303
343,spa_Latn,Español,"La semana pasada, Naked News (Noticias al desnudo) hizo saber públicamente que elevaría radicalmente su mandato de idioma internacional para comunicar noticias, a cuyo fin incorporará tres nuevas transmisiones.",dev,50,210,29,1.7241379310344827,0.23809523809523808,24,2.0833333333333335
344,spa_Latn,Español,"Esta organización global, que ya da las noticias en inglés y en japonés, está activando programas en español, italiano y coreano para la televisión, internet y dispositivos móviles.",dev,42,181,28,1.5,0.23204419889502761,31,1.3548387096774193
345,spa_Latn,Español,"Por suerte, estoy bien, pero presencié una escena tétrica cuando la gente trataba de romper las ventanas para escapar.",dev,33,118,19,1.736842105263158,0.2796610169491525,29,1.1379310344827587
346,spa_Latn,Español,"A pesar de que las personas usaban sillas para golpear los vidrios, las ventanas eran imposibles de romper.",dev,30,107,18,1.6666666666666667,0.2803738317757009,17,1.7647058823529411
347,spa_Latn,Español,"Un sobreviviente, Franciszek Kowal, «contó que uno de los paneles de vidrio finalmente se rompió y comenzaron a escapar por la ventana».",dev,40,136,22,1.8181818181818181,0.29411764705882354,26,1.5384615384615385
348,spa_Latn,Español,La luz y el calor que emana de las estrellas se genera cuando se unen (o fusionan) los átomos de hidrógeno para dar lugar a elementos más pesados.,dev,41,146,28,1.4642857142857142,0.2808219178082192,26,1.5769230769230769
349,spa_Latn,Español,Los científicos concentran su trabajo en desarrollar un reactor capaz de generar energía de la misma forma.,dev,24,107,17,1.411764705882353,0.22429906542056074,16,1.5
